"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"5232","20110501","6","6","2","77","380","5/1/2011 12:00:00 AM"
"5233","20110501","6","6","1","77","372","5/1/2011 12:00:00 AM"
"5234","20110501","6","6","2","78","100","5/1/2011 12:00:00 AM"
"5235","20110501","6","6","1","78","128","5/1/2011 12:00:00 AM"
"5236","20110501","6","6","2","80","480","5/1/2011 12:00:00 AM"
"5237","20110501","6","6","1","80","501","5/1/2011 12:00:00 AM"
"5238","20110501","6","6","2","81","280","5/1/2011 12:00:00 AM"
"5239","20110501","6","6","1","81","310","5/1/2011 12:00:00 AM"
"5240","20110501","6","6","1","82","32","5/1/2011 12:00:00 AM"
"5241","20110501","6","6","2","82","30","5/1/2011 12:00:00 AM"
"5242","20110501","6","6","2","83","100","5/1/2011 12:00:00 AM"
"5243","20110501","6","6","1","83","112","5/1/2011 12:00:00 AM"
"5244","20110501","6","6","1","84","99","5/1/2011 12:00:00 AM"
"5245","20110501","6","6","2","84","90","5/1/2011 12:00:00 AM"
"5246","20110501","6","6","2","85","90","5/1/2011 12:00:00 AM"
"5247","20110501","6","6","1","85","89","5/1/2011 12:00:00 AM"
"5248","20110501","6","6","2","87","380","5/1/2011 12:00:00 AM"
"5249","20110501","6","6","1","87","410","5/1/2011 12:00:00 AM"
"5250","20110501","6","6","1","89","149","5/1/2011 12:00:00 AM"
"5251","20110501","6","6","1","90","228","5/1/2011 12:00:00 AM"
"5252","20110501","6","6","1","91","-182","5/1/2011 12:00:00 AM"
"5253","20110501","6","6","1","92","305","5/1/2011 12:00:00 AM"
"5254","20110501","6","6","1","94","18996","5/1/2011 12:00:00 AM"
"5255","20110501","6","6","1","96","7","5/1/2011 12:00:00 AM"
"5256","20110501","6","6","1","97","497","5/1/2011 12:00:00 AM"
"5257","20110501","6","6","1","99","47500","5/1/2011 12:00:00 AM"
"5258","20110501","6","6","2","101","512100","5/1/2011 12:00:00 AM"
"5259","20110501","6","6","1","101","539102","5/1/2011 12:00:00 AM"
"5260","20110501","6","7","1","4","844715","5/1/2011 12:00:00 AM"
"5261","20110501","6","7","1","6","486547","5/1/2011 12:00:00 AM"
"5262","20110501","6","7","1","7","14391","5/1/2011 12:00:00 AM"
"5263","20110501","6","7","1","8","9730","5/1/2011 12:00:00 AM"
"5264","20110501","6","7","1","13","80280","5/1/2011 12:00:00 AM"
"5265","20110501","6","7","1","14","51574","5/1/2011 12:00:00 AM"
"5266","20110501","6","7","1","15","96336","5/1/2011 12:00:00 AM"
"5267","20110501","6","7","1","18","9604","5/1/2011 12:00:00 AM"
"5268","20110501","6","7","1","19","30604","5/1/2011 12:00:00 AM"
"5269","20110501","6","7","1","20","9988","5/1/2011 12:00:00 AM"
"5270","20110501","6","7","1","21","89984","5/1/2011 12:00:00 AM"
"5271","20110501","6","7","1","22","8156","5/1/2011 12:00:00 AM"
"5272","20110501","6","7","1","23","3402","5/1/2011 12:00:00 AM"
"5273","20110501","6","7","1","24","17597","5/1/2011 12:00:00 AM"
"5274","20110501","6","7","1","28","14781","5/1/2011 12:00:00 AM"
"5275","20110501","6","7","1","29","126762","5/1/2011 12:00:00 AM"
"5276","20110501","6","7","1","31","87395","5/1/2011 12:00:00 AM"
"5277","20110501","6","7","1","32","21794","5/1/2011 12:00:00 AM"
"5278","20110501","6","7","1","33","18275","5/1/2011 12:00:00 AM"
"5279","20110501","6","7","1","34","34058","5/1/2011 12:00:00 AM"
"5280","20110501","6","7","1","35","126538","5/1/2011 12:00:00 AM"
"5281","20110501","6","7","1","37","117406","5/1/2011 12:00:00 AM"
"5282","20110501","6","7","1","38","22659","5/1/2011 12:00:00 AM"
"5283","20110501","6","7","1","39","91764","5/1/2011 12:00:00 AM"
"5284","20110501","6","7","1","40","21571","5/1/2011 12:00:00 AM"
"5285","20110501","6","7","1","43","3479464","5/1/2011 12:00:00 AM"
"5286","20110501","6","7","1","46","247704","5/1/2011 12:00:00 AM"
"5287","20110501","6","7","1","100","14324","5/1/2011 12:00:00 AM"
"5288","20110501","7","1","1","60","33280","5/1/2011 12:00:00 AM"
"5289","20110501","7","1","2","60","34000","5/1/2011 12:00:00 AM"
"5290","20110501","7","1","2","61","3700","5/1/2011 12:00:00 AM"
"5291","20110501","7","1","1","61","3328","5/1/2011 12:00:00 AM"
"5292","20110501","7","1","1","62","1664","5/1/2011 12:00:00 AM"
"5293","20110501","7","1","2","62","2100","5/1/2011 12:00:00 AM"
"5294","20110501","7","1","1","65","352","5/1/2011 12:00:00 AM"
"5295","20110501","7","1","2","65","380","5/1/2011 12:00:00 AM"
"5296","20110501","7","1","2","66","380","5/1/2011 12:00:00 AM"
"5297","20110501","7","1","1","66","320","5/1/2011 12:00:00 AM"
"5298","20110501","7","1","1","67","168","5/1/2011 12:00:00 AM"
"5299","20110501","7","1","2","67","200","5/1/2011 12:00:00 AM"
"5300","20110501","7","1","1","68","128","5/1/2011 12:00:00 AM"
"5301","20110501","7","1","2","68","200","5/1/2011 12:00:00 AM"
"5302","20110501","7","1","1","69","35","5/1/2011 12:00:00 AM"
"5303","20110501","7","1","2","71","90","5/1/2011 12:00:00 AM"
"5304","20110501","7","1","1","71","64","5/1/2011 12:00:00 AM"
"5305","20110501","7","1","1","73","270","5/1/2011 12:00:00 AM"
"5306","20110501","7","1","2","73","300","5/1/2011 12:00:00 AM"
"5307","20110501","7","1","1","74","166","5/1/2011 12:00:00 AM"
"5308","20110501","7","1","2","74","200","5/1/2011 12:00:00 AM"
"5309","20110501","7","1","2","76","380","5/1/2011 12:00:00 AM"
"5310","20110501","7","1","1","76","364","5/1/2011 12:00:00 AM"
"5311","20110501","7","1","1","77","655","5/1/2011 12:00:00 AM"
"5312","20110501","7","1","2","77","650","5/1/2011 12:00:00 AM"
"5313","20110501","7","1","1","78","207","5/1/2011 12:00:00 AM"
"5314","20110501","7","1","2","78","200","5/1/2011 12:00:00 AM"
"5315","20110501","7","1","1","80","789","5/1/2011 12:00:00 AM"
"5316","20110501","7","1","2","80","850","5/1/2011 12:00:00 AM"
"5317","20110501","7","1","2","81","550","5/1/2011 12:00:00 AM"
"5318","20110501","7","1","1","81","488","5/1/2011 12:00:00 AM"
"5319","20110501","7","1","1","82","48","5/1/2011 12:00:00 AM"
"5320","20110501","7","1","2","82","60","5/1/2011 12:00:00 AM"
"5321","20110501","7","1","2","83","200","5/1/2011 12:00:00 AM"
"5322","20110501","7","1","1","83","169","5/1/2011 12:00:00 AM"
"5323","20110501","7","1","2","84","200","5/1/2011 12:00:00 AM"
"5324","20110501","7","1","1","84","142","5/1/2011 12:00:00 AM"
"5325","20110501","7","1","1","85","135","5/1/2011 12:00:00 AM"
"5326","20110501","7","1","2","85","200","5/1/2011 12:00:00 AM"
"5327","20110501","7","1","1","87","720","5/1/2011 12:00:00 AM"
"5328","20110501","7","1","2","87","750","5/1/2011 12:00:00 AM"
"5329","20110501","7","1","1","89","138","5/1/2011 12:00:00 AM"
"5330","20110501","7","1","1","90","213","5/1/2011 12:00:00 AM"
"5331","20110501","7","1","1","91","-170","5/1/2011 12:00:00 AM"
"5332","20110501","7","1","1","92","284","5/1/2011 12:00:00 AM"
"5333","20110501","7","1","1","94","252","5/1/2011 12:00:00 AM"
"5334","20110501","7","1","1","96","8","5/1/2011 12:00:00 AM"
"5335","20110501","7","2","1","12","196042","5/1/2011 12:00:00 AM"
"5336","20110501","7","6","2","52","30000","5/1/2011 12:00:00 AM"
"5337","20110501","7","6","1","52","25026","5/1/2011 12:00:00 AM"
"5338","20110501","7","6","2","53","41300","5/1/2011 12:00:00 AM"
"5339","20110501","7","6","1","53","37540","5/1/2011 12:00:00 AM"
"5340","20110501","7","6","2","56","169000","5/1/2011 12:00:00 AM"
"5341","20110501","7","6","1","56","187774","5/1/2011 12:00:00 AM"
"5342","20110501","7","6","1","57","15641","5/1/2011 12:00:00 AM"
"5343","20110501","7","6","2","57","18800","5/1/2011 12:00:00 AM"
"5344","20110501","7","6","1","60","23520","5/1/2011 12:00:00 AM"
"5345","20110501","7","6","2","60","26700","5/1/2011 12:00:00 AM"
"5346","20110501","7","6","1","61","2116","5/1/2011 12:00:00 AM"
"5347","20110501","7","6","2","61","2700","5/1/2011 12:00:00 AM"
"5348","20110501","7","6","2","62","1900","5/1/2011 12:00:00 AM"
"5349","20110501","7","6","1","62","1411","5/1/2011 12:00:00 AM"
"5350","20110501","7","6","2","63","19300","5/1/2011 12:00:00 AM"
"5351","20110501","7","6","1","63","31283","5/1/2011 12:00:00 AM"
"5352","20110501","7","6","1","65","300","5/1/2011 12:00:00 AM"
"5353","20110501","7","6","2","65","380","5/1/2011 12:00:00 AM"
"5354","20110501","7","6","2","66","380","5/1/2011 12:00:00 AM"
"5355","20110501","7","6","1","66","273","5/1/2011 12:00:00 AM"
"5356","20110501","7","6","1","67","144","5/1/2011 12:00:00 AM"
"5357","20110501","7","6","2","67","200","5/1/2011 12:00:00 AM"
"5358","20110501","7","6","2","68","200","5/1/2011 12:00:00 AM"
"5359","20110501","7","6","1","68","108","5/1/2011 12:00:00 AM"
"5360","20110501","7","6","1","69","30","5/1/2011 12:00:00 AM"
"5361","20110501","7","6","1","71","42","5/1/2011 12:00:00 AM"
"5362","20110501","7","6","2","71","70","5/1/2011 12:00:00 AM"
"5363","20110501","7","6","2","72","1400","5/1/2011 12:00:00 AM"
"5364","20110501","7","6","1","72","1251","5/1/2011 12:00:00 AM"
"5365","20110501","7","6","2","73","300","5/1/2011 12:00:00 AM"
"5366","20110501","7","6","1","73","218","5/1/2011 12:00:00 AM"
"5367","20110501","7","6","1","74","173","5/1/2011 12:00:00 AM"
"5368","20110501","7","6","2","74","200","5/1/2011 12:00:00 AM"
"5369","20110501","7","6","2","76","4100","5/1/2011 12:00:00 AM"
"5370","20110501","7","6","1","76","4987","5/1/2011 12:00:00 AM"
"5371","20110501","7","6","1","77","507","5/1/2011 12:00:00 AM"
"5372","20110501","7","6","2","77","550","5/1/2011 12:00:00 AM"
"5373","20110501","7","6","2","78","200","5/1/2011 12:00:00 AM"
"5374","20110501","7","6","1","78","165","5/1/2011 12:00:00 AM"
"5375","20110501","7","6","1","80","623","5/1/2011 12:00:00 AM"
"5376","20110501","7","6","2","80","650","5/1/2011 12:00:00 AM"
"5377","20110501","7","6","2","81","380","5/1/2011 12:00:00 AM"
"5378","20110501","7","6","1","81","386","5/1/2011 12:00:00 AM"
"5379","20110501","7","6","2","82","40","5/1/2011 12:00:00 AM"
"5380","20110501","7","6","1","82","39","5/1/2011 12:00:00 AM"
"5381","20110501","7","6","2","83","200","5/1/2011 12:00:00 AM"
"5382","20110501","7","6","1","83","136","5/1/2011 12:00:00 AM"
"5383","20110501","7","6","1","84","118","5/1/2011 12:00:00 AM"
"5384","20110501","7","6","2","84","100","5/1/2011 12:00:00 AM"
"5385","20110501","7","6","2","85","100","5/1/2011 12:00:00 AM"
"5386","20110501","7","6","1","85","109","5/1/2011 12:00:00 AM"
"5387","20110501","7","6","2","87","550","5/1/2011 12:00:00 AM"
"5388","20110501","7","6","1","87","540","5/1/2011 12:00:00 AM"
"5389","20110501","7","6","1","89","116","5/1/2011 12:00:00 AM"
"5390","20110501","7","6","1","90","178","5/1/2011 12:00:00 AM"
"5391","20110501","7","6","1","91","-142","5/1/2011 12:00:00 AM"
"5392","20110501","7","6","1","92","237","5/1/2011 12:00:00 AM"
"5393","20110501","7","6","1","94","63595","5/1/2011 12:00:00 AM"
"5394","20110501","7","6","1","96","6","5/1/2011 12:00:00 AM"
"5395","20110501","7","6","1","97","676","5/1/2011 12:00:00 AM"
"5396","20110501","7","6","1","99","64000","5/1/2011 12:00:00 AM"
"5397","20110501","7","6","2","101","813400","5/1/2011 12:00:00 AM"
"5398","20110501","7","6","1","101","625669","5/1/2011 12:00:00 AM"
"5399","20110501","7","7","1","4","814129","5/1/2011 12:00:00 AM"
"5400","20110501","7","7","1","6","704891","5/1/2011 12:00:00 AM"
"5401","20110501","7","7","1","7","20565","5/1/2011 12:00:00 AM"
"5402","20110501","7","7","1","8","14097","5/1/2011 12:00:00 AM"
"5403","20110501","7","7","1","13","101504","5/1/2011 12:00:00 AM"
"5404","20110501","7","7","1","14","71194","5/1/2011 12:00:00 AM"
"5405","20110501","7","7","1","15","132519","5/1/2011 12:00:00 AM"
"5406","20110501","7","7","1","18","9604","5/1/2011 12:00:00 AM"
"5407","20110501","7","7","1","19","30604","5/1/2011 12:00:00 AM"
"5408","20110501","7","7","1","20","9892","5/1/2011 12:00:00 AM"
"5409","20110501","7","7","1","21","41298","5/1/2011 12:00:00 AM"
"5410","20110501","7","7","1","22","8156","5/1/2011 12:00:00 AM"
"5411","20110501","7","7","1","23","3436","5/1/2011 12:00:00 AM"
"5412","20110501","7","7","1","24","16900","5/1/2011 12:00:00 AM"
"5413","20110501","7","7","1","28","14324","5/1/2011 12:00:00 AM"
"5414","20110501","7","7","1","29","130764","5/1/2011 12:00:00 AM"
"5415","20110501","7","7","1","31","37754","5/1/2011 12:00:00 AM"
"5416","20110501","7","7","1","32","21794","5/1/2011 12:00:00 AM"
"5417","20110501","7","7","1","33","17715","5/1/2011 12:00:00 AM"
"5418","20110501","7","7","1","34","45395","5/1/2011 12:00:00 AM"
"5419","20110501","7","7","1","35","143497","5/1/2011 12:00:00 AM"
"5420","20110501","7","7","1","37","115058","5/1/2011 12:00:00 AM"
"5421","20110501","7","7","1","38","21715","5/1/2011 12:00:00 AM"
"5422","20110501","7","7","1","39","37055","5/1/2011 12:00:00 AM"
"5423","20110501","7","7","1","40","20904","5/1/2011 12:00:00 AM"
"5424","20110501","7","7","1","43","1016911","5/1/2011 12:00:00 AM"
"5425","20110501","7","7","1","46","537164","5/1/2011 12:00:00 AM"
"5426","20110501","7","7","1","100","14781","5/1/2011 12:00:00 AM"
"5427","20110501","8","1","1","60","60000.68","5/1/2011 12:00:00 AM"
"5428","20110501","8","1","2","60","36400","5/1/2011 12:00:00 AM"
"5429","20110501","8","1","2","61","3300","5/1/2011 12:00:00 AM"
"5430","20110501","8","1","1","61","7201.22","5/1/2011 12:00:00 AM"
"5431","20110501","8","1","1","62","3601.15","5/1/2011 12:00:00 AM"
"5432","20110501","8","1","2","62","2300","5/1/2011 12:00:00 AM"
"5433","20110501","8","1","2","65","550","5/1/2011 12:00:00 AM"
"5434","20110501","8","1","1","65","682.91","5/1/2011 12:00:00 AM"
"5435","20110501","8","1","2","66","480","5/1/2011 12:00:00 AM"
"5436","20110501","8","1","1","66","620.79","5/1/2011 12:00:00 AM"
"5437","20110501","8","1","1","67","328.36","5/1/2011 12:00:00 AM"
"5438","20110501","8","1","2","67","200","5/1/2011 12:00:00 AM"
"5439","20110501","8","1","2","68","200","5/1/2011 12:00:00 AM"
"5440","20110501","8","1","1","68","246.54","5/1/2011 12:00:00 AM"
"5441","20110501","8","1","1","69","69.26","5/1/2011 12:00:00 AM"
"5442","20110501","8","1","1","71","96.54","5/1/2011 12:00:00 AM"
"5443","20110501","8","1","2","71","90","5/1/2011 12:00:00 AM"
"5444","20110501","8","1","1","73","496.54","5/1/2011 12:00:00 AM"
"5445","20110501","8","1","2","73","400","5/1/2011 12:00:00 AM"
"5446","20110501","8","1","2","74","200","5/1/2011 12:00:00 AM"
"5447","20110501","8","1","1","74","278.36","5/1/2011 12:00:00 AM"
"5448","20110501","8","1","2","76","380","5/1/2011 12:00:00 AM"
"5449","20110501","8","1","1","76","642","5/1/2011 12:00:00 AM"
"5450","20110501","8","1","1","77","1154.13","5/1/2011 12:00:00 AM"
"5451","20110501","8","1","2","77","750","5/1/2011 12:00:00 AM"
"5452","20110501","8","1","1","78","381.39","5/1/2011 12:00:00 AM"
"5453","20110501","8","1","2","78","200","5/1/2011 12:00:00 AM"
"5454","20110501","8","1","1","80","1532.93","5/1/2011 12:00:00 AM"
"5455","20110501","8","1","2","80","750","5/1/2011 12:00:00 AM"
"5456","20110501","8","1","1","81","948.07","5/1/2011 12:00:00 AM"
"5457","20110501","8","1","2","81","480","5/1/2011 12:00:00 AM"
"5458","20110501","8","1","1","82","99.57","5/1/2011 12:00:00 AM"
"5459","20110501","8","1","2","82","50","5/1/2011 12:00:00 AM"
"5460","20110501","8","1","2","83","200","5/1/2011 12:00:00 AM"
"5461","20110501","8","1","1","83","345.03","5/1/2011 12:00:00 AM"
"5462","20110501","8","1","1","84","311.69","5/1/2011 12:00:00 AM"
"5463","20110501","8","1","2","84","100","5/1/2011 12:00:00 AM"
"5464","20110501","8","1","1","85","276.84","5/1/2011 12:00:00 AM"
"5465","20110501","8","1","2","85","100","5/1/2011 12:00:00 AM"
"5466","20110501","8","1","2","87","750","5/1/2011 12:00:00 AM"
"5467","20110501","8","1","1","87","1228.38","5/1/2011 12:00:00 AM"
"5468","20110501","8","1","1","89","304.12","5/1/2011 12:00:00 AM"
"5469","20110501","8","1","1","90","466.24","5/1/2011 12:00:00 AM"
"5470","20110501","8","1","1","91","-371.64","5/1/2011 12:00:00 AM"
"5471","20110501","8","1","1","92","622.3","5/1/2011 12:00:00 AM"
"5472","20110501","8","1","1","94","488.97","5/1/2011 12:00:00 AM"
"5473","20110501","8","1","1","96","9","5/1/2011 12:00:00 AM"
"5474","20110501","8","2","1","12","222946.14","5/1/2011 12:00:00 AM"
"5475","20110501","8","2","1","60","30000.13","5/1/2011 12:00:00 AM"
"5476","20110501","8","2","2","60","17900","5/1/2011 12:00:00 AM"
"5477","20110501","8","2","2","61","1900","5/1/2011 12:00:00 AM"
"5478","20110501","8","2","1","61","3301.14","5/1/2011 12:00:00 AM"
"5479","20110501","8","2","2","62","1100","5/1/2011 12:00:00 AM"
"5480","20110501","8","2","1","62","1501.11","5/1/2011 12:00:00 AM"
"5481","20110501","8","2","1","65","357.15","5/1/2011 12:00:00 AM"
"5482","20110501","8","2","2","65","280","5/1/2011 12:00:00 AM"
"5483","20110501","8","2","2","66","200","5/1/2011 12:00:00 AM"
"5484","20110501","8","2","1","66","323.81","5/1/2011 12:00:00 AM"
"5485","20110501","8","2","1","67","175.33","5/1/2011 12:00:00 AM"
"5486","20110501","8","2","2","67","100","5/1/2011 12:00:00 AM"
"5487","20110501","8","2","2","68","100","5/1/2011 12:00:00 AM"
"5488","20110501","8","2","1","68","129.87","5/1/2011 12:00:00 AM"
"5489","20110501","8","2","1","69","37.45","5/1/2011 12:00:00 AM"
"5490","20110501","8","2","2","71","50","5/1/2011 12:00:00 AM"
"5491","20110501","8","2","1","71","38.96","5/1/2011 12:00:00 AM"
"5492","20110501","8","2","2","73","220","5/1/2011 12:00:00 AM"
"5493","20110501","8","2","1","73","266.24","5/1/2011 12:00:00 AM"
"5494","20110501","8","2","1","74","246.54","5/1/2011 12:00:00 AM"
"5495","20110501","8","2","2","74","200","5/1/2011 12:00:00 AM"
"5496","20110501","8","2","2","76","200","5/1/2011 12:00:00 AM"
"5497","20110501","8","2","1","76","352.6","5/1/2011 12:00:00 AM"
"5498","20110501","8","2","1","77","634.43","5/1/2011 12:00:00 AM"
"5499","20110501","8","2","2","77","380","5/1/2011 12:00:00 AM"
"5500","20110501","8","2","2","78","100","5/1/2011 12:00:00 AM"
"5501","20110501","8","2","1","78","201.08","5/1/2011 12:00:00 AM"
"5502","20110501","8","2","2","80","480","5/1/2011 12:00:00 AM"
"5503","20110501","8","2","1","80","748.06","5/1/2011 12:00:00 AM"
"5504","20110501","8","2","2","81","280","5/1/2011 12:00:00 AM"
"5505","20110501","8","2","1","81","463.21","5/1/2011 12:00:00 AM"
"5506","20110501","8","2","2","82","30","5/1/2011 12:00:00 AM"
"5507","20110501","8","2","1","82","46.54","5/1/2011 12:00:00 AM"
"5508","20110501","8","2","1","83","160.18","5/1/2011 12:00:00 AM"
"5509","20110501","8","2","2","83","100","5/1/2011 12:00:00 AM"
"5510","20110501","8","2","2","84","90","5/1/2011 12:00:00 AM"
"5511","20110501","8","2","1","84","135.93","5/1/2011 12:00:00 AM"
"5512","20110501","8","2","1","85","128.36","5/1/2011 12:00:00 AM"
"5513","20110501","8","2","2","85","80","5/1/2011 12:00:00 AM"
"5514","20110501","8","2","2","87","380","5/1/2011 12:00:00 AM"
"5515","20110501","8","2","1","87","682.91","5/1/2011 12:00:00 AM"
"5516","20110501","8","2","1","89","132.9","5/1/2011 12:00:00 AM"
"5517","20110501","8","2","1","90","202.6","5/1/2011 12:00:00 AM"
"5518","20110501","8","2","1","91","-159.52","5/1/2011 12:00:00 AM"
"5519","20110501","8","2","1","92","270.78","5/1/2011 12:00:00 AM"
"5520","20110501","8","2","1","94","240.48","5/1/2011 12:00:00 AM"
"5521","20110501","8","2","1","96","5","5/1/2011 12:00:00 AM"
"5522","20110501","8","6","1","52","48768.66","5/1/2011 12:00:00 AM"
"5523","20110501","8","6","2","52","68300","5/1/2011 12:00:00 AM"
"5524","20110501","8","6","2","53","20900","5/1/2011 12:00:00 AM"
"5525","20110501","8","6","1","53","20901.47","5/1/2011 12:00:00 AM"
"5526","20110501","8","6","1","54","1335.95","5/1/2011 12:00:00 AM"
"5527","20110501","8","6","2","54","1500","5/1/2011 12:00:00 AM"
"5528","20110501","8","6","2","56","300000","5/1/2011 12:00:00 AM"
"5529","20110501","8","6","1","56","214285.38","5/1/2011 12:00:00 AM"
"5530","20110501","8","6","1","57","23224.24","5/1/2011 12:00:00 AM"
"5531","20110501","8","6","2","57","22100","5/1/2011 12:00:00 AM"
"5532","20110501","8","6","1","60","23757.58","5/1/2011 12:00:00 AM"
"5533","20110501","8","6","2","60","16000","5/1/2011 12:00:00 AM"
