"SurveyResponseKey","DateKey","CustomerKey","ProductCategoryKey","EnglishProductCategoryName","ProductSubcategoryKey","EnglishProductSubcategoryName","Date"
"908","20120421","19592","3","Clothing","23","Socks","4/21/2012 12:00:00 AM"
"909","20120323","19597","4","Accessories","37","Tires and Tubes","3/23/2012 12:00:00 AM"
"910","20120308","19608","4","Accessories","28","Bottles and Cages","3/8/2012 12:00:00 AM"
"911","20120411","19609","4","Accessories","27","Bike Stands","4/11/2012 12:00:00 AM"
"912","20120330","19610","4","Accessories","32","Hydration Packs","3/30/2012 12:00:00 AM"
"913","20120330","19610","4","Accessories","35","Panniers","3/30/2012 12:00:00 AM"
"914","20120330","19610","4","Accessories","36","Pumps","3/30/2012 12:00:00 AM"
"915","20120306","19611","3","Clothing","23","Socks","3/6/2012 12:00:00 AM"
"916","20120306","19611","4","Accessories","28","Bottles and Cages","3/6/2012 12:00:00 AM"
"917","20120306","19611","4","Accessories","31","Helmets","3/6/2012 12:00:00 AM"
"918","20120306","19611","4","Accessories","36","Pumps","3/6/2012 12:00:00 AM"
"919","20120312","19614","4","Accessories","28","Bottles and Cages","3/12/2012 12:00:00 AM"
"920","20120313","19615","3","Clothing","25","Vests","3/13/2012 12:00:00 AM"
"921","20120320","19617","3","Clothing","25","Vests","3/20/2012 12:00:00 AM"
"922","20120320","19617","4","Accessories","33","Lights","3/20/2012 12:00:00 AM"
"923","20120313","19618","4","Accessories","31","Helmets","3/13/2012 12:00:00 AM"
"924","20120325","19620","4","Accessories","29","Cleaners","3/25/2012 12:00:00 AM"
"925","20120308","19621","4","Accessories","35","Panniers","3/8/2012 12:00:00 AM"
"926","20120316","19631","4","Accessories","33","Lights","3/16/2012 12:00:00 AM"
"927","20120316","19631","4","Accessories","37","Tires and Tubes","3/16/2012 12:00:00 AM"
"928","20120304","19651","3","Clothing","18","Bib-Shorts","3/4/2012 12:00:00 AM"
"929","20120314","19667","3","Clothing","19","Caps","3/14/2012 12:00:00 AM"
"930","20120314","19667","4","Accessories","28","Bottles and Cages","3/14/2012 12:00:00 AM"
"931","20120314","19667","4","Accessories","37","Tires and Tubes","3/14/2012 12:00:00 AM"
"932","20120422","19752","3","Clothing","19","Caps","4/22/2012 12:00:00 AM"
"933","20120413","19753","3","Clothing","20","Gloves","4/13/2012 12:00:00 AM"
"934","20120301","19762","3","Clothing","20","Gloves","3/1/2012 12:00:00 AM"
"935","20120423","19765","4","Accessories","35","Panniers","4/23/2012 12:00:00 AM"
"936","20120323","19772","3","Clothing","18","Bib-Shorts","3/23/2012 12:00:00 AM"
"937","20120423","19782","3","Clothing","18","Bib-Shorts","4/23/2012 12:00:00 AM"
"938","20120423","19782","3","Clothing","19","Caps","4/23/2012 12:00:00 AM"
"939","20120423","19782","3","Clothing","21","Jerseys","4/23/2012 12:00:00 AM"
"940","20120317","19784","4","Accessories","31","Helmets","3/17/2012 12:00:00 AM"
"941","20120329","19786","3","Clothing","19","Caps","3/29/2012 12:00:00 AM"
"942","20120329","19786","4","Accessories","27","Bike Stands","3/29/2012 12:00:00 AM"
"943","20120329","19786","4","Accessories","28","Bottles and Cages","3/29/2012 12:00:00 AM"
"944","20120319","19798","3","Clothing","21","Jerseys","3/19/2012 12:00:00 AM"
"945","20120424","19801","3","Clothing","21","Jerseys","4/24/2012 12:00:00 AM"
"946","20120424","19801","4","Accessories","28","Bottles and Cages","4/24/2012 12:00:00 AM"
"947","20120318","19826","4","Accessories","29","Cleaners","3/18/2012 12:00:00 AM"
"948","20120427","19839","3","Clothing","22","Shorts","4/27/2012 12:00:00 AM"
"949","20120427","19839","4","Accessories","33","Lights","4/27/2012 12:00:00 AM"
"950","20120427","19839","4","Accessories","35","Panniers","4/27/2012 12:00:00 AM"
"951","20120409","19862","3","Clothing","21","Jerseys","4/9/2012 12:00:00 AM"
"952","20120409","19862","4","Accessories","37","Tires and Tubes","4/9/2012 12:00:00 AM"
"953","20120405","19870","4","Accessories","36","Pumps","4/5/2012 12:00:00 AM"
"954","20120326","19912","3","Clothing","20","Gloves","3/26/2012 12:00:00 AM"
"955","20120326","19912","4","Accessories","29","Cleaners","3/26/2012 12:00:00 AM"
"956","20120308","19944","4","Accessories","28","Bottles and Cages","3/8/2012 12:00:00 AM"
"957","20120308","19944","4","Accessories","31","Helmets","3/8/2012 12:00:00 AM"
"958","20120320","19948","4","Accessories","28","Bottles and Cages","3/20/2012 12:00:00 AM"
"959","20120329","19952","4","Accessories","31","Helmets","3/29/2012 12:00:00 AM"
"960","20120331","19954","3","Clothing","19","Caps","3/31/2012 12:00:00 AM"
"961","20120331","19954","3","Clothing","23","Socks","3/31/2012 12:00:00 AM"
"962","20120331","19954","3","Clothing","25","Vests","3/31/2012 12:00:00 AM"
"963","20120404","19955","4","Accessories","37","Tires and Tubes","4/4/2012 12:00:00 AM"
"964","20120413","19960","4","Accessories","33","Lights","4/13/2012 12:00:00 AM"
"965","20120320","19961","3","Clothing","19","Caps","3/20/2012 12:00:00 AM"
"966","20120320","19961","4","Accessories","30","Fenders","3/20/2012 12:00:00 AM"
"967","20120320","19961","4","Accessories","31","Helmets","3/20/2012 12:00:00 AM"
"968","20120319","19968","3","Clothing","19","Caps","3/19/2012 12:00:00 AM"
"969","20120319","19968","4","Accessories","36","Pumps","3/19/2012 12:00:00 AM"
"970","20120402","19970","3","Clothing","19","Caps","4/2/2012 12:00:00 AM"
"971","20120404","20148","4","Accessories","37","Tires and Tubes","4/4/2012 12:00:00 AM"
"972","20120229","20153","3","Clothing","19","Caps","2/29/2012 12:00:00 AM"
"973","20120229","20153","4","Accessories","30","Fenders","2/29/2012 12:00:00 AM"
"974","20120406","20157","3","Clothing","25","Vests","4/6/2012 12:00:00 AM"
"975","20120406","20157","4","Accessories","28","Bottles and Cages","4/6/2012 12:00:00 AM"
"976","20120406","20157","4","Accessories","33","Lights","4/6/2012 12:00:00 AM"
"977","20120308","20158","3","Clothing","19","Caps","3/8/2012 12:00:00 AM"
"978","20120308","20158","4","Accessories","28","Bottles and Cages","3/8/2012 12:00:00 AM"
"979","20120308","20158","4","Accessories","29","Cleaners","3/8/2012 12:00:00 AM"
"980","20120314","20213","3","Clothing","22","Shorts","3/14/2012 12:00:00 AM"
"981","20120314","20213","4","Accessories","29","Cleaners","3/14/2012 12:00:00 AM"
"982","20120314","20213","4","Accessories","32","Hydration Packs","3/14/2012 12:00:00 AM"
"983","20120314","20213","4","Accessories","34","Locks","3/14/2012 12:00:00 AM"
"984","20120308","20222","3","Clothing","19","Caps","3/8/2012 12:00:00 AM"
"985","20120308","20222","4","Accessories","29","Cleaners","3/8/2012 12:00:00 AM"
"986","20120327","20234","3","Clothing","22","Shorts","3/27/2012 12:00:00 AM"
"987","20120328","20235","3","Clothing","20","Gloves","3/28/2012 12:00:00 AM"
"988","20120328","20235","4","Accessories","27","Bike Stands","3/28/2012 12:00:00 AM"
"989","20120328","20235","4","Accessories","35","Panniers","3/28/2012 12:00:00 AM"
"990","20120406","20239","4","Accessories","35","Panniers","4/6/2012 12:00:00 AM"
"991","20120406","20239","4","Accessories","37","Tires and Tubes","4/6/2012 12:00:00 AM"
"992","20120316","20241","4","Accessories","33","Lights","3/16/2012 12:00:00 AM"
"993","20120418","20245","4","Accessories","36","Pumps","4/18/2012 12:00:00 AM"
"994","20120418","20245","4","Accessories","37","Tires and Tubes","4/18/2012 12:00:00 AM"
"995","20120326","20248","4","Accessories","32","Hydration Packs","3/26/2012 12:00:00 AM"
"996","20120311","20254","3","Clothing","23","Socks","3/11/2012 12:00:00 AM"
"997","20120412","20264","3","Clothing","21","Jerseys","4/12/2012 12:00:00 AM"
"998","20120408","20299","3","Clothing","23","Socks","4/8/2012 12:00:00 AM"
"999","20120419","20312","4","Accessories","30","Fenders","4/19/2012 12:00:00 AM"
"1000","20120419","20312","4","Accessories","36","Pumps","4/19/2012 12:00:00 AM"
"1001","20120422","20318","3","Clothing","24","Tights","4/22/2012 12:00:00 AM"
"1002","20120422","20318","4","Accessories","34","Locks","4/22/2012 12:00:00 AM"
"1003","20120421","20354","4","Accessories","29","Cleaners","4/21/2012 12:00:00 AM"
"1004","20120410","20417","3","Clothing","24","Tights","4/10/2012 12:00:00 AM"
"1005","20120405","20419","3","Clothing","24","Tights","4/5/2012 12:00:00 AM"
"1006","20120405","20419","4","Accessories","29","Cleaners","4/5/2012 12:00:00 AM"
"1007","20120405","20419","4","Accessories","37","Tires and Tubes","4/5/2012 12:00:00 AM"
"1008","20120322","20425","3","Clothing","24","Tights","3/22/2012 12:00:00 AM"
"1009","20120409","20429","3","Clothing","24","Tights","4/9/2012 12:00:00 AM"
"1010","20120409","20429","4","Accessories","29","Cleaners","4/9/2012 12:00:00 AM"
"1011","20120324","20445","4","Accessories","37","Tires and Tubes","3/24/2012 12:00:00 AM"
"1012","20120302","20460","3","Clothing","25","Vests","3/2/2012 12:00:00 AM"
"1013","20120321","20492","3","Clothing","23","Socks","3/21/2012 12:00:00 AM"
"1014","20120424","20517","4","Accessories","31","Helmets","4/24/2012 12:00:00 AM"
"1015","20120319","20546","4","Accessories","27","Bike Stands","3/19/2012 12:00:00 AM"
"1016","20120329","20562","4","Accessories","34","Locks","3/29/2012 12:00:00 AM"
"1017","20120408","20585","3","Clothing","19","Caps","4/8/2012 12:00:00 AM"
"1018","20120324","20616","3","Clothing","21","Jerseys","3/24/2012 12:00:00 AM"
"1019","20120324","20616","4","Accessories","35","Panniers","3/24/2012 12:00:00 AM"
"1020","20120324","20616","4","Accessories","37","Tires and Tubes","3/24/2012 12:00:00 AM"
"1021","20120402","20627","3","Clothing","21","Jerseys","4/2/2012 12:00:00 AM"
"1022","20120402","20627","3","Clothing","24","Tights","4/2/2012 12:00:00 AM"
"1023","20120406","20628","4","Accessories","26","Bike Racks","4/6/2012 12:00:00 AM"
"1024","20120401","20679","4","Accessories","33","Lights","4/1/2012 12:00:00 AM"
"1025","20120401","20679","4","Accessories","37","Tires and Tubes","4/1/2012 12:00:00 AM"
"1026","20120415","20694","3","Clothing","25","Vests","4/15/2012 12:00:00 AM"
"1027","20120419","20710","4","Accessories","33","Lights","4/19/2012 12:00:00 AM"
"1028","20120419","20710","4","Accessories","35","Panniers","4/19/2012 12:00:00 AM"
"1029","20120312","20716","3","Clothing","19","Caps","3/12/2012 12:00:00 AM"
"1030","20120312","20716","4","Accessories","35","Panniers","3/12/2012 12:00:00 AM"
"1031","20120415","20740","4","Accessories","37","Tires and Tubes","4/15/2012 12:00:00 AM"
"1032","20120418","20798","4","Accessories","31","Helmets","4/18/2012 12:00:00 AM"
"1033","20120417","20812","4","Accessories","27","Bike Stands","4/17/2012 12:00:00 AM"
"1034","20120321","20820","3","Clothing","23","Socks","3/21/2012 12:00:00 AM"
"1035","20120413","20828","4","Accessories","26","Bike Racks","4/13/2012 12:00:00 AM"
"1036","20120413","20828","4","Accessories","36","Pumps","4/13/2012 12:00:00 AM"
"1037","20120324","20835","3","Clothing","20","Gloves","3/24/2012 12:00:00 AM"
"1038","20120419","20872","3","Clothing","19","Caps","4/19/2012 12:00:00 AM"
"1039","20120308","20899","3","Clothing","22","Shorts","3/8/2012 12:00:00 AM"
"1040","20120402","20916","3","Clothing","25","Vests","4/2/2012 12:00:00 AM"
"1041","20120307","20925","4","Accessories","34","Locks","3/7/2012 12:00:00 AM"
"1042","20120322","20943","3","Clothing","18","Bib-Shorts","3/22/2012 12:00:00 AM"
"1043","20120322","20943","4","Accessories","37","Tires and Tubes","3/22/2012 12:00:00 AM"
"1044","20120329","20977","3","Clothing","18","Bib-Shorts","3/29/2012 12:00:00 AM"
"1045","20120329","20977","4","Accessories","33","Lights","3/29/2012 12:00:00 AM"
"1046","20120312","20997","4","Accessories","27","Bike Stands","3/12/2012 12:00:00 AM"
"1047","20120402","21000","3","Clothing","23","Socks","4/2/2012 12:00:00 AM"
"1048","20120410","21045","3","Clothing","19","Caps","4/10/2012 12:00:00 AM"
"1049","20120313","21060","4","Accessories","26","Bike Racks","3/13/2012 12:00:00 AM"
"1050","20120408","21148","3","Clothing","19","Caps","4/8/2012 12:00:00 AM"
"1051","20120408","21148","4","Accessories","30","Fenders","4/8/2012 12:00:00 AM"
"1052","20120420","21166","4","Accessories","26","Bike Racks","4/20/2012 12:00:00 AM"
"1053","20120420","21166","4","Accessories","35","Panniers","4/20/2012 12:00:00 AM"
"1054","20120326","21176","4","Accessories","28","Bottles and Cages","3/26/2012 12:00:00 AM"
"1055","20120326","21176","4","Accessories","32","Hydration Packs","3/26/2012 12:00:00 AM"
"1056","20120420","21181","4","Accessories","26","Bike Racks","4/20/2012 12:00:00 AM"
"1057","20120417","21202","3","Clothing","24","Tights","4/17/2012 12:00:00 AM"
"1058","20120417","21202","4","Accessories","30","Fenders","4/17/2012 12:00:00 AM"
"1059","20120301","21219","4","Accessories","37","Tires and Tubes","3/1/2012 12:00:00 AM"
"1060","20120310","21221","3","Clothing","23","Socks","3/10/2012 12:00:00 AM"
"1061","20120413","21224","4","Accessories","34","Locks","4/13/2012 12:00:00 AM"
"1062","20120306","21254","4","Accessories","27","Bike Stands","3/6/2012 12:00:00 AM"
"1063","20120421","21266","3","Clothing","23","Socks","4/21/2012 12:00:00 AM"
"1064","20120421","21266","4","Accessories","36","Pumps","4/21/2012 12:00:00 AM"
"1065","20120401","21295","3","Clothing","21","Jerseys","4/1/2012 12:00:00 AM"
"1066","20120401","21295","4","Accessories","37","Tires and Tubes","4/1/2012 12:00:00 AM"
"1067","20120316","21359","4","Accessories","28","Bottles and Cages","3/16/2012 12:00:00 AM"
"1068","20120408","21366","3","Clothing","21","Jerseys","4/8/2012 12:00:00 AM"
"1069","20120408","21366","3","Clothing","25","Vests","4/8/2012 12:00:00 AM"
"1070","20120303","21370","4","Accessories","37","Tires and Tubes","3/3/2012 12:00:00 AM"
"1071","20120307","21371","3","Clothing","19","Caps","3/7/2012 12:00:00 AM"
"1072","20120307","21371","4","Accessories","37","Tires and Tubes","3/7/2012 12:00:00 AM"
"1073","20120421","21377","4","Accessories","37","Tires and Tubes","4/21/2012 12:00:00 AM"
"1074","20120406","21379","4","Accessories","28","Bottles and Cages","4/6/2012 12:00:00 AM"
"1075","20120404","21384","4","Accessories","29","Cleaners","4/4/2012 12:00:00 AM"
"1076","20120417","21555","4","Accessories","26","Bike Racks","4/17/2012 12:00:00 AM"
"1077","20120321","21558","4","Accessories","31","Helmets","3/21/2012 12:00:00 AM"
"1078","20120402","21560","4","Accessories","30","Fenders","4/2/2012 12:00:00 AM"
"1079","20120402","21560","4","Accessories","32","Hydration Packs","4/2/2012 12:00:00 AM"
"1080","20120324","21562","3","Clothing","18","Bib-Shorts","3/24/2012 12:00:00 AM"
"1081","20120307","21564","3","Clothing","21","Jerseys","3/7/2012 12:00:00 AM"
"1082","20120415","21664","3","Clothing","20","Gloves","4/15/2012 12:00:00 AM"
"1083","20120405","21666","3","Clothing","21","Jerseys","4/5/2012 12:00:00 AM"
"1084","20120315","21671","3","Clothing","21","Jerseys","3/15/2012 12:00:00 AM"
"1085","20120315","21671","4","Accessories","26","Bike Racks","3/15/2012 12:00:00 AM"
"1086","20120421","21681","3","Clothing","23","Socks","4/21/2012 12:00:00 AM"
"1087","20120401","21684","3","Clothing","22","Shorts","4/1/2012 12:00:00 AM"
"1088","20120401","21684","4","Accessories","35","Panniers","4/1/2012 12:00:00 AM"
"1089","20120415","21726","4","Accessories","27","Bike Stands","4/15/2012 12:00:00 AM"
"1090","20120415","21726","4","Accessories","32","Hydration Packs","4/15/2012 12:00:00 AM"
"1091","20120415","21726","4","Accessories","37","Tires and Tubes","4/15/2012 12:00:00 AM"
"1092","20120324","21752","4","Accessories","31","Helmets","3/24/2012 12:00:00 AM"
"1093","20120318","21815","3","Clothing","19","Caps","3/18/2012 12:00:00 AM"
"1094","20120318","21815","4","Accessories","30","Fenders","3/18/2012 12:00:00 AM"
"1095","20120314","21831","3","Clothing","23","Socks","3/14/2012 12:00:00 AM"
"1096","20120314","21831","3","Clothing","25","Vests","3/14/2012 12:00:00 AM"
"1097","20120406","21868","3","Clothing","22","Shorts","4/6/2012 12:00:00 AM"
"1098","20120415","21873","4","Accessories","28","Bottles and Cages","4/15/2012 12:00:00 AM"
"1099","20120315","21877","4","Accessories","30","Fenders","3/15/2012 12:00:00 AM"
"1100","20120321","21890","4","Accessories","34","Locks","3/21/2012 12:00:00 AM"
"1101","20120303","21891","4","Accessories","28","Bottles and Cages","3/3/2012 12:00:00 AM"
"1102","20120406","21896","3","Clothing","22","Shorts","4/6/2012 12:00:00 AM"
"1103","20120406","21896","4","Accessories","28","Bottles and Cages","4/6/2012 12:00:00 AM"
"1104","20120401","21952","4","Accessories","35","Panniers","4/1/2012 12:00:00 AM"
"1105","20120310","21953","4","Accessories","32","Hydration Packs","3/10/2012 12:00:00 AM"
"1106","20120421","21957","4","Accessories","30","Fenders","4/21/2012 12:00:00 AM"
"1107","20120301","21962","4","Accessories","31","Helmets","3/1/2012 12:00:00 AM"
"1108","20120316","21966","3","Clothing","23","Socks","3/16/2012 12:00:00 AM"
"1109","20120316","21966","4","Accessories","37","Tires and Tubes","3/16/2012 12:00:00 AM"
"1110","20120307","21972","3","Clothing","18","Bib-Shorts","3/7/2012 12:00:00 AM"
"1111","20120307","21972","4","Accessories","26","Bike Racks","3/7/2012 12:00:00 AM"
"1112","20120307","21972","4","Accessories","28","Bottles and Cages","3/7/2012 12:00:00 AM"
"1113","20120307","21972","4","Accessories","29","Cleaners","3/7/2012 12:00:00 AM"
"1114","20120301","21974","3","Clothing","22","Shorts","3/1/2012 12:00:00 AM"
"1115","20120410","21983","4","Accessories","29","Cleaners","4/10/2012 12:00:00 AM"
"1116","20120404","21984","4","Accessories","32","Hydration Packs","4/4/2012 12:00:00 AM"
"1117","20120424","21999","4","Accessories","34","Locks","4/24/2012 12:00:00 AM"
"1118","20120416","22004","4","Accessories","29","Cleaners","4/16/2012 12:00:00 AM"
"1119","20120416","22004","4","Accessories","31","Helmets","4/16/2012 12:00:00 AM"
"1120","20120328","22005","3","Clothing","20","Gloves","3/28/2012 12:00:00 AM"
"1121","20120328","22005","4","Accessories","37","Tires and Tubes","3/28/2012 12:00:00 AM"
"1122","20120409","22006","4","Accessories","34","Locks","4/9/2012 12:00:00 AM"
"1123","20120331","22020","4","Accessories","29","Cleaners","3/31/2012 12:00:00 AM"
