"ProductKey","CultureName","ProductDescription"
"219","Quecha","""Mama pachamanta lluqsiq qaytu, runapa ruwasqan qaytuwan tupachisqa, nuyuta chakichin kaymi allin kanapaq."""
"219","Romanian","Combina?ia de fibre naturale ?i sintetice r?m?ne uscat? ?i asigur? o amortizare adecvat?."
"219","Rumansh","Cumbinaziun da fibras natiralas e sinteticas: resta sitga e porscha il confort necessari."
"219","Russian","????????? ??????????? ? ????????????? ??????? ??????? ????? ? ??????? ????????."
"219","Serbian - Cyrillic","??????????? ????????? ? ????????? ??????? ?????? ???? ? ????? ??????? ???????? ???????."
"219","Serbian - Latin","Kombinacija prirodnih i ve?ta?kih vlakana ostaje suva i pru?a idealnu udobnost sedi?ta."
"219","Slovak","V?aka kombin?cii pr?rodn?ch a syntetick?ch vl?ken ost?va prilba st?le such? a poskytuje to prav? tlmenie."
"219","Slovenian","""Kombinacija naravnih in sinteti?nih vlaken, ki ostane suha in ponuja ravno prav?njo oblazinjenje."""
"219","Spanish","La combinaci?n de fibras naturales y sint?ticas evita la humedad y ofrece la comodidad necesaria."
"219","Swahili","Mchanganyiko wa nyuzi asili na za sanisi hubaki zikiwa zimekauka na hutoa ulinzi unaofaa."
"219","Swedish","Kombinationen av naturlig och syntetisk fiber h?ller fukten borta och ger ocks? den r?tta d?mpningen."
"219","Tamil","""?????? ??????? ??????? ?????? ????????? ???????? ?????????, ?????? ?????? ????? ?????? ??????????. """
"219","Telugu","??? ????? ???????? ?????? ?????????? ?????? ????????? ????? ????????? ???????? ????????."
"219","Tswana","Tlhakanyo ya ditlhale tsa tlhago le tsa maitirelo e nna e omile e bile e fa mosamo o o simaeng. "
"219","Ukrainian","""??????? ????????? ????????? ? ??????????? ???????, ?? ?? ?????????, ??????????? ??????? ?????? ???????????."""
"219","Urdu","????? ??? ?????? ????? ?? ?????? ??? ???? ?? ??? ???? ??? ????? ???? ???"
"219","Vietnamese","S?? k??t h??p gi??a s??i t?? nhi?n va? nh?n ta?o giu?p ?a?m ba?o kh? thoa?ng va? ???m t??t."
"219","Welsh","Mae'r cyfuniad o edafedd naturiol a synthetig yn aros yn sych ac yn darparu digon o glustogi."
"219","Zulu","Ingxube yamafaybha emvelo nalawo okungesiwo awemvelo yenza sihlale somile futhi sihlinzeka ngokhushini okahle."
"220","Afrikaans","""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
"220","Albanian","""Streh?z e l?vizshme, e leht?, me ajrosje t? mir?, me mas? universale."""
"220","Basque","""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
"220","Bosnian (Cyrillic)","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"220","Bosnian (Latin)","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"220","Brazilian","""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
"220","Bulgarian","""??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."""
"220","Catalan","""Mida universal, ben ventilat, lleuger, visor extra?ble."""
"220","Chinese - Hongkong","?????????????????????????????"
"220","Chinese - Trad","??????????????????????"
"220","Croatian","""Univerzalan, prozra?an i lagan uklonjivi vizir."""
"220","Czech","""Univerz?ln?, vzdu?n? a odleh?en? zacvak?vac? ?t?tek"""
"220","Danish","""Let og godt ventileret universalvisir, der kan klikkes p?."""
"220","Dutch","""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
"220","Estonian","""Universaalse sobivusega, hea ?hutusega, kerge, kl?ps-kinnitusega visiir."""
"220","Farsi","""???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."""
"220","Finnish","""Vakiokoko, hyv?t tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
"220","Galician","""Talle ?nica, ben ventilado, lixeiro, con viseira incorporada."""
"220","Greek","""??? ???????, ????? ??????????, ??????, ???????????? ?????????."""
"220","Gujrati","""???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. """
"220","Hindi","""????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  """
"220","Hungarian","""Egyetlen univerz?lis m?ret, j?l szell?zik, pehelyk?nny?, r?pattinthat? napellenz?vel."""
"220","Icelandic","""Passar ?llum, gott loftfl??i, l?ttur. Me? ?smellanlegu skyggni."""
"220","Indonesian","""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
"220","Inuktitut","""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
"220","Irish","""T? an sc?thl?n ?adrom aeraithe go maith, oireann s? do ch?ch agus cuirtear ina ?it ? de smeach."""
"220","Italian","""Visiera leggera, aerodinamica, misura unica, amovibile."""
"220","Kannada","""???????? ?????????????, ??????????, ????, ????????????????? ????????????????."""
"220","Kazakh","""??????? ?????????, ????? ????????????, ?????, ??????????? ????. """
"220","Konkani","""?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."""
"220","Korean","??? ? ???? ??? ???? ???? ? ????."
"220","Latvian","Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu."
"220","Lithuanian","""Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."""
"220","Luxenbourgish","""Eng Gr?isst, otmungsaktiv, liicht, mat enger Visi?re, d?i een ka rofhuelen."""
"220","Macedonian","""??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."""
"220","Malaysian","Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal."
"220","Maori","""He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. """
"220","Marathi","""?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."""
"220","Nepali","""?????? ???????, ??????, ?????, ????? ????? ?????."""
"220","Norwegian","""Universalst?rrelse, godt ventilert, lav vekt, avtakbart visir."""
"220","Nynorsk","""Universalstorleik, godt ventilert, l?g vekt, visiret kan takast av."""
"220","Pashto","""????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."""
"220","Polish","""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
"220","Portuguese (European)","""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
"220","Punjabi","""?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"""
"220","Quecha","""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
"220","Romanian","""Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."""
"220","Rumansh","""Leva, ariada, grondezza unitara, cun in visur movibel."""
"220","Russian","""???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."""
"220","Serbian - Cyrillic","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"220","Serbian - Latin","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"220","Slovak","""Chr?ni? prilby, ktor? vyhovuje ka?d?mu, je priedu?n?, ?ahk? a pripev?uje sa zacvaknut?m."""
"220","Slovenian","""Lahek, snemljiv in zra?en univerzalni vizir."""
"220","Spanish","""Universal, ventilada, ligera y con visor acoplable."""
"220","Swahili","""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
"220","Swedish","""Universal passform, bra luftgenomstr?mning, l?tt, f?stbar sk?rm."""
"220","Tamil","""???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."""
"220","Telugu","""??????? ???????, ???? ???? ????, ???????? ???? ????????."""
"220","Tswana","""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
"220","Ukrainian","""????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."""
"220","Urdu","""??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"""
"220","Vietnamese","""Mu? ba?o hi??m v??a cho t??t ca?, thoa?ng va? co? tro?ng l???ng nhe?."""
"220","Welsh","""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
"220","Zulu","""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
"221","Afrikaans","""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
"221","Albanian","""Streh?z e l?vizshme, e leht?, me ajrosje t? mir?, me mas? universale."""
"221","Basque","""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
"221","Bosnian (Cyrillic)","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"221","Bosnian (Latin)","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"221","Brazilian","""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
"221","Bulgarian","""??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."""
"221","Catalan","""Mida universal, ben ventilat, lleuger, visor extra?ble."""
"221","Chinese - Hongkong","?????????????????????????????"
"221","Chinese - Trad","??????????????????????"
"221","Croatian","""Univerzalan, prozra?an i lagan uklonjivi vizir."""
"221","Czech","""Univerz?ln?, vzdu?n? a odleh?en? zacvak?vac? ?t?tek"""
"221","Danish","""Let og godt ventileret universalvisir, der kan klikkes p?."""
"221","Dutch","""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
"221","Estonian","""Universaalse sobivusega, hea ?hutusega, kerge, kl?ps-kinnitusega visiir."""
"221","Farsi","""???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."""
"221","Finnish","""Vakiokoko, hyv?t tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
"221","Galician","""Talle ?nica, ben ventilado, lixeiro, con viseira incorporada."""
"221","Greek","""??? ???????, ????? ??????????, ??????, ???????????? ?????????."""
"221","Gujrati","""???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. """
"221","Hindi","""????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  """
"221","Hungarian","""Egyetlen univerz?lis m?ret, j?l szell?zik, pehelyk?nny?, r?pattinthat? napellenz?vel."""
"221","Icelandic","""Passar ?llum, gott loftfl??i, l?ttur. Me? ?smellanlegu skyggni."""
"221","Indonesian","""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
"221","Inuktitut","""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
"221","Irish","""T? an sc?thl?n ?adrom aeraithe go maith, oireann s? do ch?ch agus cuirtear ina ?it ? de smeach."""
"221","Italian","""Visiera leggera, aerodinamica, misura unica, amovibile."""
"221","Kannada","""???????? ?????????????, ??????????, ????, ????????????????? ????????????????."""
"221","Kazakh","""??????? ?????????, ????? ????????????, ?????, ??????????? ????. """
"221","Konkani","""?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."""
"221","Korean","??? ? ???? ??? ???? ???? ? ????."
"221","Latvian","Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu."
"221","Lithuanian","""Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."""
"221","Luxenbourgish","""Eng Gr?isst, otmungsaktiv, liicht, mat enger Visi?re, d?i een ka rofhuelen."""
"221","Macedonian","""??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."""
"221","Malaysian","Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal."
"221","Maori","""He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. """
"221","Marathi","""?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."""
"221","Nepali","""?????? ???????, ??????, ?????, ????? ????? ?????."""
"221","Norwegian","""Universalst?rrelse, godt ventilert, lav vekt, avtakbart visir."""
"221","Nynorsk","""Universalstorleik, godt ventilert, l?g vekt, visiret kan takast av."""
"221","Pashto","""????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."""
"221","Polish","""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
"221","Portuguese (European)","""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
"221","Punjabi","""?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"""
"221","Quecha","""Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."""
"221","Romanian","""Vizor cu montaj universal, bine aerisit ?i cu greutate redus?."""
"221","Rumansh","""Leva, ariada, grondezza unitara, cun in visur movibel."""
"221","Russian","""???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."""
"221","Serbian - Cyrillic","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"221","Serbian - Latin","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"221","Slovak","""Chr?ni? prilby, ktor? vyhovuje ka?d?mu, je priedu?n?, ?ahk? a pripev?uje sa zacvaknut?m."""
"221","Slovenian","""Lahek, snemljiv in zra?en univerzalni vizir."""
"221","Spanish","""Universal, ventilada, ligera y con visor acoplable."""
"221","Swahili","""Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."""
"221","Swedish","""Universal passform, bra luftgenomstr?mning, l?tt, f?stbar sk?rm."""
"221","Tamil","""???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."""
"221","Telugu","""??????? ???????, ???? ???? ????, ???????? ???? ????????."""
"221","Tswana","""Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela """
"221","Ukrainian","""????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."""
"221","Urdu","""??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"""
"221","Vietnamese","""Mu? ba?o hi??m v??a cho t??t ca?, thoa?ng va? co? tro?ng l???ng nhe?."""
"221","Welsh","""Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."""
"221","Zulu","""Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."""
"222","Afrikaans","""Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."""
"222","Albanian","""Streh?z e l?vizshme, e leht?, me ajrosje t? mir?, me mas? universale."""
"222","Basque","""Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."""
"222","Bosnian (Cyrillic)","""??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."""
"222","Bosnian (Latin)","""Univerzalna veli?ina, lak prolazak vazduha, lagan, otklopiv vizir."""
"222","Brazilian","""Viseira de encaixe com regulagem universal, leve e bem ventilada."""
"222","Bulgarian","""??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."""
"222","Catalan","""Mida universal, ben ventilat, lleuger, visor extra?ble."""
"222","Chinese - Hongkong","?????????????????????????????"
"222","Chinese - Trad","??????????????????????"
"222","Croatian","""Univerzalan, prozra?an i lagan uklonjivi vizir."""
"222","Czech","""Univerz?ln?, vzdu?n? a odleh?en? zacvak?vac? ?t?tek"""
"222","Danish","""Let og godt ventileret universalvisir, der kan klikkes p?."""
"222","Dutch","""Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."""
"222","Estonian","""Universaalse sobivusega, hea ?hutusega, kerge, kl?ps-kinnitusega visiir."""
"222","Farsi","""???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."""
"222","Finnish","""Vakiokoko, hyv?t tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."""
"222","Galician","""Talle ?nica, ben ventilado, lixeiro, con viseira incorporada."""
"222","Greek","""??? ???????, ????? ??????????, ??????, ???????????? ?????????."""
"222","Gujrati","""???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. """
"222","Hindi","""????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  """
"222","Hungarian","""Egyetlen univerz?lis m?ret, j?l szell?zik, pehelyk?nny?, r?pattinthat? napellenz?vel."""
"222","Icelandic","""Passar ?llum, gott loftfl??i, l?ttur. Me? ?smellanlegu skyggni."""
"222","Indonesian","""Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."""
"222","Inuktitut","""r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."""
"222","Irish","""T? an sc?thl?n ?adrom aeraithe go maith, oireann s? do ch?ch agus cuirtear ina ?it ? de smeach."""
"222","Italian","""Visiera leggera, aerodinamica, misura unica, amovibile."""
"222","Kannada","""???????? ?????????????, ??????????, ????, ????????????????? ????????????????."""
"222","Kazakh","""??????? ?????????, ????? ????????????, ?????, ??????????? ????. """
"222","Konkani","""?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."""
"222","Korean","??? ? ???? ??? ???? ???? ? ????."
"222","Latvian","Univers?ls un viegls piepog?jams sejas aizsegs ar labu gaisa pl?smu."
"222","Lithuanian","""Universaliai tinkantis, gerai v?dinamas, prisegamas antveidis."""
"222","Luxenbourgish","""Eng Gr?isst, otmungsaktiv, liicht, mat enger Visi?re, d?i een ka rofhuelen."""
"222","Macedonian","""??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."""
"222","Malaysian","Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal."
"222","Maori","""He pare p?tae ka taea e te katoa te whakamau, he m?m? te taumaha, he ng?wari te whakahono. """
"222","Marathi","""?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."""
"222","Nepali","""?????? ???????, ??????, ?????, ????? ????? ?????."""
"222","Norwegian","""Universalst?rrelse, godt ventilert, lav vekt, avtakbart visir."""
"222","Nynorsk","""Universalstorleik, godt ventilert, l?g vekt, visiret kan takast av."""
"222","Pashto","""????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."""
"222","Polish","""Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."""
"222","Portuguese (European)","""Viseira de ajuste universal, com respiradouros, leve e de encaixe."""
